Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
501.9400024,73.15332794,150.9386902,442.6604614,464.6904602,427.3996887,319.0072632,248.1483002,202.4361267,177.6498108,143.9025726,25.80912018,76.19941711,73.83203125,69.00675964,67.772789,65.19010925,68.68468475,64.60565186
502.980011,71.97194672,141.8994446,429.9049377,467.6635742,442.8768311,333.4343872,263.71875,216.4995575,189.4700012,152.0436859,26.6078949,76.68474579,72.72148895,69.13531494,66.44861603,64.51850128,68.09394073,64.07891083
504.019989,70.48940277,134.4735565,419.4606934,469.6167908,455.3212585,351.6046448,279.4809265,230.6541443,202.8442535,161.6873169,27.67266655,77.50624084,72.84484863,67.70110321,65.76845551,63.89369202,67.11207581,64.01885986
505.0700073,69.85678101,127.9553757,404.4212036,468.0793762,465.8175354,365.2279358,295.5460815,245.181015,215.2487793,172.9096985,28.81581497,77.66465759,71.92746735,66.7710495,65.72007751,63.31728363,67.9405899,63.08016968
505.9700012,69.16285706,121.0329208,388.4492798,462.3425293,474.6914978,377.6974182,309.2603149,257.355011,225.9733887,180.2742615,28.96224785,77.83003235,71.53726196,66.44114685,64.6591568,62.52573395,66.1897049,62.55453873
507.0100098,67.37298584,115.6206665,373.5602722,457.3226624,480.9257507,388.7583313,323.6398621,272.5003662,240.0291595,188.9108582,30.35104942,77.21611023,70.51578522,65.5562973,63.80586243,62.40329361,66.95422363,62.16260147
508.0499878,66.4826355,109.2335892,355.9292297,450.4098511,484.8432007,400.4043579,336.3009949,286.8310547,252.087265,199.3241119,31.14611244,77.83776855,69.98286438,64.75363159,62.45473099,61.31006241,65.8789978,61.83493805
508.9500122,65.55757141,104.9484711,343.019928,440.1187744,486.479187,407.0735168,345.8728943,297.4260864,262.6873474,205.1881104,32.36220932,76.61604309,68.74382019,64.03457642,62.46686172,60.6884079,65.11190033,61.52291489
510,65.34008789,99.21374512,327.2380371,430.3278198,486.2658386,409.8790894,355.7620544,308.1436462,273.2858887,213.0559998,32.80048752,76.58391571,68.30617523,63.06209564,61.27133942,60.16748428,64.5483551,61.01794434
511.0400085,64.08224487,95.69986725,308.7104492,419.0111084,480.1011353,415.6233521,366.8027039,317.7912903,280.2558899,219.1978912,33.55458832,76.09922028,67.1858902,61.48950195,60.90238571,59.43452835,64.28695679,60.57151413
511.9400024,63.40467072,92.1044693,293.7471008,404.036499,477.7112732,417.7477722,369.4049683,325.3011475,288.1712341,223.3921814,33.59880447,74.95804596,66.31967163,60.51331711,59.52618408,58.43922424,63.38107681,59.17766953
512.9799805,63.03982544,87.03252411,278.5078735,387.8028259,466.9451904,417.4556885,377.731781,332.0486755,296.2631836,228.5803528,34.2573967,74.3013382,65.62976074,59.7012825,59.1994133,58.05484772,63.25333405,59.54472351
514.0200195,62.03945923,82.78644562,259.4234009,369.1800537,455.9584045,412.1777649,378.1083374,339.0663757,299.8428955,231.9276276,34.44808197,73.11071777,63.81324005,58.94641876,57.90427017,57.94843674,62.29333115,59.15244675
515.0700073,61.32380676,79.82086182,243.9086914,350.809082,441.0402527,406.7098999,377.1682434,340.4830017,304.5040894,235.622879,34.0253067,71.9091568,62.03665924,57.56729889,57.91720963,57.12251663,61.49431992,58.44002533
515.9699707,60.91812515,77.013237,233.4025879,337.7243347,431.6954041,400.7078857,376.0328674,342.6506042,307.2737732,235.8368835,33.15707016,70.51091003,61.86421585,56.94372177,56.04241943,56.61612701,61.62283325,57.51750565
517.0100098,60.37548828,74.92124939,220.6343231,321.1413574,415.3334961,391.791687,370.95401,340.1698914,306.7539063,235.4543152,33.05718613,69.79537201,60.55762863,55.52514267,55.8889389,56.24853516,60.56479645,56.69969559
518.0499878,59.41233444,72.4457016,208.4810486,302.0852051,398.6260681,381.7461243,365.8963928,337.2032776,303.4597168,233.3596191,32.41823196,68.07213593,59.37343216,54.97622681,55.84283066,55.56463623,59.94528961,56.56464767
518.9500122,59.30637741,70.33870697,196.2888794,288.414917,383.056488,368.1852722,359.9521179,335.9216919,300.0252991,231.8108826,32.46216583,66.6414566,58.76682663,54.99746704,54.5450325,54.91874313,59.90008926,56.10932541
520,58.93175888,67.09420013,185.3647156,270.5371094,364.1938782,355.3373108,350.4712219,330.3814392,295.7039795,229.0242462,31.54270744,65.39112854,57.55997086,53.25121689,53.77452087,54.24985123,59.34767532,55.52160645
521.039978,58.11886215,66.0209198,174.517334,254.7209625,345.2996826,342.7644348,339.1883545,320.2715149,289.9060974,225.3763428,30.80784988,63.6996994,56.57192993,52.54905319,53.50767517,53.69516754,58.49940109,54.48019028
521.9400024,58.03156662,64.46968842,167.4814606,243.2558289,333.1595154,330.3793945,329.8560486,313.7752075,283.6502686,219.093689,29.50689507,62.60513687,55.35951233,52.2049408,52.68036652,53.58826065,57.91813278,54.03274536
522.9799805,57.18366241,62.53792953,157.6668549,228.0397186,312.5518799,312.7623901,317.4330444,303.670929,275.47052,212.2010193,28.53006363,61.04969788,54.47395325,51.25385666,52.14658737,52.23242569,56.75011063,53.60100937
524.0200195,56.28462982,60.814785,150.1671448,211.3132324,294.9291992,295.6991272,302.4604492,292.0899048,265.6149597,205.8993378,28.02793884,59.74262619,53.39149475,50.78417969,51.23698044,52.1176796,56.1322937,53.32741928
525.0700073,56.4460144,59.12577438,142.8957977,197.6750031,274.5986938,279.6533508,289.0257568,280.4682312,255.3067169,198.608078,26.45970154,57.88031387,52.89056015,49.17933655,50.53710175,50.96268463,56.20519257,51.85912704
525.9699707,55.9659996,58.57334137,136.3809204,188.0536957,261.4888611,265.4233093,275.1453857,271.2788391,244.0856323,189.8513336,25.8358593,56.55911636,51.33263397,48.54670715,49.95846176,50.29088593,54.7114563,51.57031631
527.0100098,55.44129944,57.73843384,130.2342834,176.1857147,244.3816071,250.199173,259.7981262,256.1368103,234.1070404,182.2818756,25.05716133,54.9162674,50.77087402,47.97939301,49.25357437,49.84708405,54.22715759,50.68093109
528.0499878,55.28443146,56.37654877,124.3764191,166.04422,228.8153381,234.2902679,245.9503174,242.9229431,221.759964,172.9111023,22.85543442,54.00844955,49.46369171,47.65644836,48.79800797,49.40557098,53.7324028,50.08446503
528.9500122,54.28256607,55.17918015,119.552742,157.6298218,216.7342529,221.6764069,235.4353027,232.1303864,211.5037842,165.5735168,22.56608582,53.05428696,49.08213425,46.76213074,47.93706131,48.64535522,52.53263855,49.85335922
530,54.46164703,54.51427078,114.4387589,148.864212,201.9285278,208.4753876,219.2926178,217.9848022,200.4694366,157.2819977,21.5573616,51.42764664,48.19835281,45.942173,47.34542465,48.20274353,52.43175507,48.87299347
531.0200195,53.54872894,53.67549515,110.2923508,139.4233856,188.4810028,193.9243927,206.012619,206.5751495,188.3026123,148.1043396,20.82165909,50.44499588,47.03684616,45.3832283,46.30534744,47.37751389,51.65175247,48.27285767
532.0499878,53.09469986,52.25695038,106.1431046,131.5203094,176.5257568,179.8153534,191.9201965,191.6592407,175.9415436,140.115448,19.89817619,49.03240204,46.31649017,44.61444473,46.029953,46.72050476,50.7057724,47.77526474
532.9400024,52.20623016,50.98208237,102.8270874,125.5232391,166.7945862,170.0084381,181.2250214,180.5507507,166.08815,132.4873047,18.94687271,48.10735321,45.84088516,44.37395096,45.48518753,46.0521431,50.18980789,46.85252762
533.9699707,52.45957947,50.91197205,99.23432922,118.2406693,156.6428223,159.229248,169.1785431,171.2294769,156.8615723,125.0713654,18.41619873,46.79232025,44.73394012,43.5039978,44.74324036,45.49982834,49.43558121,46.99022293
535,51.74553299,50.32634735,96.88860321,113.4121323,147.3686066,149.6526947,157.9642944,159.6264191,147.4389954,118.1991806,17.31464195,46.24907303,44.22900009,42.68035126,44.3074646,45.00951004,48.96263504,45.90520477
536.0200195,51.39115143,49.46281433,93.85946655,107.8876572,139.0072937,139.0075836,148.6260529,149.6165009,138.9744263,111.0587158,16.70194244,44.85578918,43.62380219,42.18964767,43.82193756,44.4661026,48.76756668,45.32289505
537.0499878,50.75929642,48.67461395,90.32952881,103.2022476,130.9464417,130.3707733,138.6127472,138.9080658,129.1525879,103.8929367,16.00418091,43.80566025,42.73378754,41.73268509,42.83407593,43.57582855,47.74066544,44.60870743
537.9400024,50.83652115,48.03263855,88.32535553,99.35269165,124.6415024,123.770134,129.9221344,131.4216309,121.1145325,99.73362732,15.29854679,43.2735405,41.74835205,40.5912056,42.277565,43.12137985,46.66099548,43.655056
538.9699707,49.44984055,47.79959106,85.88441467,94.2496109,117.3062897,114.9801407,122.8682861,122.6351929,113.4610214,93.17841339,14.56494236,42.33344269,41.41122818,40.11687088,42.08112717,42.82436371,46.29504776,43.13709259
540,49.06782913,46.77451324,84.0607605,91.08237457,111.3581238,108.8979645,114.1893387,116.1357422,106.9996338,88.54766083,14.01081848,41.05711365,40.82039261,39.73802185,41.48087692,42.21711349,45.7430191,42.48739243
541.039978,49.05552292,46.67938232,81.90795135,87.54186249,106.0061188,103.616806,107.7825165,109.0812378,101.0637589,84.04211426,13.6282196,40.24116898,39.56722641,38.88277054,41.01399994,41.32143784,44.72441101,41.41123962
541.9400024,48.80659485,45.83131027,80.73442078,85.26156616,101.7598953,98.1632843,102.8988495,103.3075027,96.23264313,79.80175018,13.28169727,39.56142044,39.21493912,38.34909821,40.43215942,40.61421585,44.30403519,40.89498138
542.9799805,48.02526474,45.11685181,79.17967224,82.18722534,97.43090057,93.77999878,97.3237381,97.65864563,90.5824585,76.2381134,12.4730587,38.94562149,39.08086777,37.76146698,39.80281448,40.06331253,43.80316925,40.54948044
544.0200195,47.67217636,45.03726196,78.02372742,80.26802826,93.12204742,88.92471313,92.45891571,93.10956573,86.55844116,72.41175842,12.22935963,38.12749481,37.67641449,37.42765427,39.17609024,40.06362152,42.56436157,40.38899612
545.0700073,47.0369873,44.59690475,76.6280899,77.25501251,89.65381622,84.67883301,87.41551971,88.08191681,81.70261383,69.37574005,11.74767113,37.26719666,37.74227905,36.71321869,38.70312119,39.72389984,42.4773674,39.49283218
545.9699707,46.90590668,43.65101242,76.05213165,76.10808563,87.3924942,81.95779419,84.03222656,83.92990875,78.39346313,66.74284363,11.46601486,37.01626205,36.6108017,36.74831009,37.70754623,38.43834686,41.68382645,38.84745026
547.0100098,46.03586197,43.38190842,73.75141907,73.77033997,84.02586365,78.61140442,79.58191681,79.78949738,74.483078,64.0610733,11.19346905,36.13996506,36.30381393,35.87501907,37.32785416,38.26101685,41.08388138,37.91482544
548.0499878,45.85913849,43.48307419,72.63615417,72.26702881,81.40389252,76.02664185,76.55223083,76.41410828,71.75862122,60.71500015,11.06391621,35.24293137,35.80376816,35.63413239,37.00997162,37.60056305,40.07743073,37.10778809
548.9500122,45.58230591,43.19347,72.02384949,71.16814423,79.13611603,73.09950256,73.76294708,73.22790527,69.16381073,59.32715988,10.43832684,34.8812294,35.30398178,34.66995621,36.66351318,37.41525269,39.28193665,37.28546143
550,45.11348343,43.02156448,70.85223389,68.96407318,76.65155029,70.96224976,70.94437408,70.06002808,65.65890503,57.26265717,10.36131668,34.44182205,35.01340866,34.61680222,36.22779465,36.76514816,38.8071022,36.28987885
551.0200195,45.01919937,41.69608307,69.76136017,67.38677979,74.46414185,67.699646,67.77811432,67.91504669,63.46436691,54.86477661,10.26711941,33.56455231,34.38258743,33.79316711,35.3744545,35.93883896,38.65254974,35.15719223
552.0499878,44.29136658,41.09860992,68.68760681,65.6098938,72.59480286,65.66936493,65.63729858,64.52846527,61.34163284,52.8298378,9.681177139,33.27398682,33.46056366,33.02174759,35.13299179,35.69449615,37.68314362,35.06876755
552.9400024,43.64395142,41.27757645,67.95343018,65.38916016,70.47188568,63.79881668,63.67909241,62.8659935,59.30880356,51.90952682,9.734380722,32.72489166,33.36928177,33.06125641,34.93867874,35.2390213,37.23642349,34.30735016
553.9699707,43.21466446,40.73807907,67.40891266,63.49962234,69.54270172,62.04345703,61.54964828,60.75033569,57.49111938,49.81713486,9.619874954,31.95763779,32.98158646,32.61474228,34.2857132,34.65081406,36.92167664,34.47382736
555,43.16314316,40.4084816,66.47556305,62.82761765,67.69327545,60.38425827,59.86787033,58.51469803,55.188591,48.95069504,9.46475029,31.5346489,32.4761734,32.11091614,33.49811172,34.43141937,35.73932648,33.45964813
556.0200195,42.53130341,40.32725906,65.90299988,61.5165062,65.80357361,59.10067368,57.7305603,57.09010315,54.44786453,47.59010315,9.249954224,30.94828224,31.73624802,31.30683327,33.2103653,33.69192123,35.25091553,32.71691513
557.0499878,41.85917282,40.14826965,64.21804047,60.62526321,64.76391602,57.26693344,56.42117691,55.00841904,52.20793152,46.10751343,8.840756416,30.53191185,30.98325157,30.97581482,32.41263199,33.27066422,34.70907211,32.25163651
557.9400024,41.89357758,39.28125,64.49959564,59.9148407,63.51070023,56.28972244,55.28155899,53.6889801,51.37971878,45.72294617,8.75039196,30.14926338,30.77735138,31.0396595,32.27505875,32.93296814,33.92317963,31.77940178
558.9699707,41.30609894,39.30093002,63.7241745,59.19599915,62.16424942,55.21236801,54.05647278,52.5158844,49.48665237,44.34866714,8.616206169,29.70072365,30.40026283,29.87304306,31.73705482,32.37340164,33.95626068,31.3006897
560,40.91929626,38.84660339,62.82830048,58.39630508,60.88698959,53.63218689,52.43392181,50.9393959,48.81685638,43.64425659,8.542015076,29.06093216,30.03959084,29.51828384,31.65983009,31.91236496,33.2067337,30.70521927
561.039978,40.37379074,38.83852386,62.83328629,57.92280579,59.98321152,52.49862671,51.34269333,50.05091095,47.78610992,42.61180878,8.48319149,28.80957603,29.59607887,29.61613655,30.84515762,31.24275017,32.28024292,29.62163734
561.9400024,40.41905212,38.37859344,62.22544861,57.0639267,59.18094254,51.85901642,50.61049271,49.4079628,47.05140686,42.17345428,8.344853401,28.2871666,29.09922028,28.80807686,30.36514664,30.92314911,31.878479,28.99749184
562.9799805,39.73949432,38.56067657,61.23489761,55.84128189,58.62789536,50.21474075,49.56067276,47.71340561,46.26081848,41.05043793,8.34995079,27.82950211,28.9656353,28.55191612,30.22357178,30.43598366,31.50593948,28.63095474
