Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
601.9845581,-0.004668615,0.026662301,0.011915685,-0.001402925,-0.006005762,-0.00097057,-0.005991515,0.000430283,0.010790086,-0.002445332,-0.00131302,-0.000752267,-0.001113273,0.002903685,0.003567514,0.01197361,0.006423896,0.000706044
600.9819946,-0.004661188,0.026410438,0.011906878,-0.00134146,-0.005988962,-0.001061269,-0.005899338,0.000349938,0.010461946,-0.002421547,-0.001184788,-0.000751027,-0.000964785,0.002824262,0.003496216,0.012114025,0.00649678,0.000680687
600.0161743,-0.004487777,0.026582019,0.012162366,-0.001197747,-0.00568728,-0.000735987,-0.00571007,0.000574608,0.010657209,-0.002331801,-0.000902482,-0.000680733,-0.000784154,0.00310001,0.003587506,0.012292483,0.006646737,0.001018642
599.0130615,-0.004364579,0.026205627,0.012241066,-0.001083941,-0.005531709,-0.000606809,-0.005827625,0.000600115,0.010621714,-0.002178526,-0.000966696,-0.000597606,-0.000768444,0.00327994,0.003665737,0.01228572,0.006685273,0.001150835
598.0097046,-0.004483473,0.026017953,0.012160663,-0.001226039,-0.005524552,-0.000604534,-0.005727902,0.000667568,0.010590361,-0.002296526,-0.000832884,-0.000498743,-0.000615339,0.003231195,0.003587402,0.012383059,0.006825908,0.001195271
597.0060425,-0.004288614,0.026910895,0.012165907,-0.001045724,-0.005575003,-0.000758728,-0.005653962,0.000700988,0.010957595,-0.002094552,-0.000813197,-0.00048778,-0.000669516,0.00341238,0.004001086,0.012683708,0.006951043,0.001388904
596.0021362,-0.004321011,0.0274191,0.012195191,-0.001115959,-0.005513766,-0.00080343,-0.005774905,0.000814437,0.011211197,-0.002184707,-0.000761208,-0.000410926,-0.000704924,0.003322456,0.004078346,0.01251135,0.007139181,0.001481727
594.9979248,-0.004262827,0.027257083,0.012065476,-0.001139867,-0.005498277,-0.000670395,-0.005662701,0.000775952,0.011180863,-0.001916452,-0.000789012,-0.000374926,-0.000587628,0.00337082,0.004074714,0.01270775,0.007140891,0.00158969
593.9934692,-0.004085205,0.027189724,0.012203711,-0.000733351,-0.005090347,-0.000584112,-0.005525473,0.000954791,0.01139343,-0.001824797,-0.000491865,-9.35E-05,-0.000402185,0.003584766,0.004317948,0.013023268,0.007500689,0.00187703
592.9887695,-0.00409459,0.027020494,0.01230452,-0.000807667,-0.005136653,-0.000590989,-0.005589007,0.000966206,0.011037722,-0.001902278,-0.000572117,-4.73E-05,-0.000324489,0.003666207,0.004417152,0.012959549,0.007588663,0.001880825
